product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
None,Leather Monogram Belt,$365,women_all_product_1,,https://www.palmangels.com/en-us/shopping/leather-monogram-belt-22030704,,$365,,women_all_product_1.html
None,Monogram Hoodie,$585,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-hoodie-23074505,,$585,,women_all_product_1.html
None,Monogram crop t-shirt,$255,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-crop-t-shirt-23074492,,$255,,women_all_product_1.html
None,Camouflage bomber track Jacket,$740,women_all_product_1,,https://www.palmangels.com/en-us/shopping/camouflage-bomber-track-jacket-23072269,,$740,,women_all_product_1.html
None,Camouflage Track Pants Loose fit,$685,women_all_product_1,,https://www.palmangels.com/en-us/shopping/camouflage-track-pants-loose-fit-23074512,,$685,,women_all_product_1.html
None,Monogram Jaquard Knit Top,$925,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-jaquard-knit-top-21777489,$602,$925,-35%,women_all_product_1.html
None,Monogram Jaquard Knit Pants,"$1,190",women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-jaquard-knit-pants-21777488,$774,"$1,190",-35%,women_all_product_1.html
None,Logo Sweatshirts Beige,$595,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-sweatshirts-beige-23054923,$387,$595,-35%,women_all_product_1.html
None,Logo Hoodie Pink,$725,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-hoodie-pink-23054924,$471,$725,-35%,women_all_product_1.html
None,Camo cossover bikini top,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/camo-cossover-bikini-top-23074519,,$230,,women_all_product_1.html
None,Camo cossover bikini slip,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/camo-cossover-bikini-slip-23072273,,$230,,women_all_product_1.html
None,Cherries crossover bikini top,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/cherries-crossover-bikini-top-23074520,,$230,,women_all_product_1.html
None,Cherries crossover bikini slip,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/cherries-crossover-bikini-slip-23074517,,$230,,women_all_product_1.html
None,Monogram cossover bikini top,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-cossover-bikini-top-23074521,,$230,,women_all_product_1.html
None,Monogram crossover bikini slip,$230,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-crossover-bikini-slip-23074518,,$230,,women_all_product_1.html
None,Logo Track Bomber Jacket,$650,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-track-bomber-jacket-22847909,,$650,,women_all_product_1.html
None,Logo Track Loose Pants,$610,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-track-loose-pants-22030653,,$610,,women_all_product_1.html
None,PA Studded Mule,$830,women_all_product_1,,https://www.palmangels.com/en-us/shopping/pa-studded-mule-21778525,$540,$830,-35%,women_all_product_1.html
None,Palm Shopping Bag,"$1,060",women_all_product_1,,https://www.palmangels.com/en-us/shopping/palm-shopping-bag-21777458,,"$1,060",,women_all_product_1.html
None,Striped cropped shirt,$495,women_all_product_1,,https://www.palmangels.com/en-us/shopping/striped-cropped-shirt-23074522,,$495,,women_all_product_1.html
None,Striped pants,$780,women_all_product_1,,https://www.palmangels.com/en-us/shopping/striped-pants-23074509,,$780,,women_all_product_1.html
None,Logo Track Bomber Jacket,$685,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-track-bomber-jacket-22030643,$445,$685,-35%,women_all_product_1.html
None,Logo Track Loose Pants,$660,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-track-loose-pants-22030655,$429,$660,-35%,women_all_product_1.html
None,Denim Corset,$520,women_all_product_1,,https://www.palmangels.com/en-us/shopping/denim-corset-23072542,,$520,,women_all_product_1.html
None,Denim Long Skirt,$950,women_all_product_1,,https://www.palmangels.com/en-us/shopping/denim-long-skirt-23074529,,$950,,women_all_product_1.html
None,Curved Logo Sweater,$490,women_all_product_1,,https://www.palmangels.com/en-us/shopping/curved-logo-sweater-21777487,,$490,,women_all_product_1.html
None,Classic Suit Pants,$700,women_all_product_1,,https://www.palmangels.com/en-us/shopping/classic-suit-pants-21777476,$455,$700,-35%,women_all_product_1.html
None,Giorgina Bag,$525,women_all_product_1,,https://www.palmangels.com/en-us/shopping/giorgina-bag-22030633,$341,$525,-35%,women_all_product_1.html
None,Logo Cap,$225,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-cap-22028715,$146,$225,-35%,women_all_product_1.html
None,Monogram Sweater,$520,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-sweater-23074503,,$520,,women_all_product_1.html
None,Neck logo Fitted hoodie,$450,women_all_product_1,,https://www.palmangels.com/en-us/shopping/neck-logo-fitted-hoodie-23074504,,$450,,women_all_product_1.html
None,Monogram Colorblock Track Jacket,"$1,060",women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-track-jacket-22030644,$690,"$1,060",-35%,women_all_product_1.html
None,Monogram Colorblock Wide Track Pants,$830,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-wide-track-pants-22030658,$540,$830,-35%,women_all_product_1.html
None,Monogram fitted T-shirt white,$240,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-fitted-t-shirt-white-23074495,,$240,,women_all_product_1.html
None,Monogram fitted T-shirt black,$240,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-fitted-t-shirt-black-23074497,,$240,,women_all_product_1.html
None,Monogram Jacquard Sweater,"$1,020",women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-jacquard-sweater-21773756,$664,"$1,020",-35%,women_all_product_1.html
None,Monogram Jaquard Straps Dress,$910,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-jaquard-straps-dress-21776203,$592,$910,-35%,women_all_product_1.html
None,Giorgina Bag,$525,women_all_product_1,,https://www.palmangels.com/en-us/shopping/giorgina-bag-22030631,,$525,,women_all_product_1.html
None,Monogram Bracelet,$365,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-bracelet-21773754,,$365,,women_all_product_1.html
None,Monogram Cropped Polo,$660,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-cropped-polo-22030676,,$660,,women_all_product_1.html
None,Monogram Pleated Skirt,$490,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-pleated-skirt-22028731,,$490,,women_all_product_1.html
None,Logo Cropped Polo,$660,women_all_product_1,,https://www.palmangels.com/en-us/shopping/logo-cropped-polo-22030677,,$660,,women_all_product_1.html
None,Monogram Pleated Skirt,$490,women_all_product_1,,https://www.palmangels.com/en-us/shopping/monogram-pleated-skirt-22030652,,$490,,women_all_product_1.html
None,Monogram Jacquard Cardigan,"$1,455",women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-jacquard-cardigan-21776196,$944,"$1,455",-35%,women_all_product_2.html
None,Monogram Jacquard Shorts,$790,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-jacquard-shorts-21776204,$514,$790,-35%,women_all_product_2.html
None,Giorgina Bag,$565,women_all_product_2,,https://www.palmangels.com/en-us/shopping/giorgina-bag-22028741,$367,$565,-35%,women_all_product_2.html
None,Monogram Pendant Earrings,$260,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-pendant-earrings-21776194,$169,$260,-35%,women_all_product_2.html
None,Curved Logo Cardigan,$765,women_all_product_2,,https://www.palmangels.com/en-us/shopping/curved-logo-cardigan-21777486,$497,$765,-35%,women_all_product_2.html
None,Evening Long Dress,"$2,980",women_all_product_2,,https://www.palmangels.com/en-us/shopping/evening-long-dress-21777477,"$1,945","$2,980",-35%,women_all_product_2.html
None,Lockbag,$830,women_all_product_2,,https://www.palmangels.com/en-us/shopping/lockbag-22030694,,$830,,women_all_product_2.html
None,Monogram Long Necklace,$925,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-long-necklace-21777483,,$925,,women_all_product_2.html
None,Curved Logo Cardigan,$765,women_all_product_2,,https://www.palmangels.com/en-us/shopping/curved-logo-cardigan-21777485,$497,$765,-35%,women_all_product_2.html
None,Satin Pajama Pants,$895,women_all_product_2,,https://www.palmangels.com/en-us/shopping/satin-pajama-pants-22030647,$582,$895,-35%,women_all_product_2.html
None,Monogram Colorblock Track Jacket,$710,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-track-jacket-22028724,$462,$710,-35%,women_all_product_2.html
None,Monogram Colorblock Track Pants,$765,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-track-pants-22030659,$497,$765,-35%,women_all_product_2.html
None,Paisley Track Bomber Jacket,"$1,455",women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-track-bomber-jacket-22030639,$946,"$1,455",-35%,women_all_product_2.html
None,Paisley Track Loose Pants,"$1,060",women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-track-loose-pants-22030656,$690,"$1,060",-35%,women_all_product_2.html
None,Logo Down Vest,$925,women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-down-vest-22030629,$602,$925,-35%,women_all_product_2.html
None,Parachute Pants,$925,women_all_product_2,,https://www.palmangels.com/en-us/shopping/parachute-pants-22028732,$602,$925,-35%,women_all_product_2.html
None,Monogram Pool Slider,$300,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-pool-slider-22030594,,$300,,women_all_product_2.html
None,Phone Bag,"$1,060",women_all_product_2,,https://www.palmangels.com/en-us/shopping/phone-bag-21776189,$690,"$1,060",-35%,women_all_product_2.html
None,Monogram Plaque Bikini Top,$255,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-plaque-bikini-top-23072274,,$255,,women_all_product_2.html
None,Monogram Plaque Bikini Slip,$255,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-plaque-bikini-slip-23072272,,$255,,women_all_product_2.html
None,Logo Long-sleeved top,$285,women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-long-sleeved-top-23074528,,$285,,women_all_product_2.html
None,Classic logo Leggins,$300,women_all_product_2,,https://www.palmangels.com/en-us/shopping/classic-logo-leggins-23074527,,$300,,women_all_product_2.html
None,PA Ring,$365,women_all_product_2,,https://www.palmangels.com/en-us/shopping/pa-ring-19342594,,$365,,women_all_product_2.html
None,Monogram Leather Card Holder,$255,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-leather-card-holder-22028740,,$255,,women_all_product_2.html
None,Palms Stripes Crop Shirt,$700,women_all_product_2,,https://www.palmangels.com/en-us/shopping/palms-stripes-crop-shirt-22030680,$455,$700,-35%,women_all_product_2.html
None,Palms Stripes Boxer Shorts,$660,women_all_product_2,,https://www.palmangels.com/en-us/shopping/palms-stripes-boxer-shorts-22028728,$429,$660,-35%,women_all_product_2.html
None,Raffia Tote Bag,$860,women_all_product_2,,https://www.palmangels.com/en-us/shopping/raffia-tote-bag-21773749,$560,$860,-35%,women_all_product_2.html
None,Classic Palm Gem Earrings,$260,women_all_product_2,,https://www.palmangels.com/en-us/shopping/classic-palm-gem-earrings-21776193,,$260,,women_all_product_2.html
None,Hyper Monogram Crop T-Shirt,$355,women_all_product_2,,https://www.palmangels.com/en-us/shopping/hyper-monogram-crop-t-shirt-21554674,$231,$355,-35%,women_all_product_2.html
None,Hyper Monogram Sweatpants,$630,women_all_product_2,,https://www.palmangels.com/en-us/shopping/hyper-monogram-sweatpants-21556256,$410,$630,-35%,women_all_product_2.html
None,Hyper Monogram Hoodie,$695,women_all_product_2,,https://www.palmangels.com/en-us/shopping/hyper-monogram-hoodie-21554673,$452,$695,-35%,women_all_product_2.html
None,Hoodie With Dragon - Lunar New Year,$855,women_all_product_2,,https://www.palmangels.com/en-us/shopping/hoodie-with-dragon-lunar-new-year-21770024,$556,$855,-35%,women_all_product_2.html
None,Top With Chain Details,$790,women_all_product_2,,https://www.palmangels.com/en-us/shopping/top-with-chain-details-22030688,$514,$790,-35%,women_all_product_2.html
None,Knit Shorts With Chain Details,$865,women_all_product_2,,https://www.palmangels.com/en-us/shopping/knit-shorts-with-chain-details-22028737,$563,$865,-35%,women_all_product_2.html
None,Lockbag,$830,women_all_product_2,,https://www.palmangels.com/en-us/shopping/lockbag-22028742,,$830,,women_all_product_2.html
None,Logo Cap,$225,women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-cap-22030596,$146,$225,-35%,women_all_product_2.html
None,Logo Tape Knit Top,$660,women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-tape-knit-top-22030687,$429,$660,-35%,women_all_product_2.html
None,Logo Tape Knit Pants,"$1,060",women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-tape-knit-pants-22030686,$690,"$1,060",-35%,women_all_product_2.html
None,Logo Tote Bag,$525,women_all_product_2,,https://www.palmangels.com/en-us/shopping/logo-tote-bag-22030600,$341,$525,-35%,women_all_product_2.html
None,Palm Pendant Strass Earring,$500,women_all_product_2,,https://www.palmangels.com/en-us/shopping/palm-pendant-strass-earring-21776192,$325,$500,-35%,women_all_product_2.html
None,Paisley Bowling Shirt,$895,women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-bowling-shirt-22030682,$582,$895,-35%,women_all_product_2.html
None,Paisley Track Shorts,$660,women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-track-shorts-22030651,$429,$660,-35%,women_all_product_2.html
None,Paisley Cropped Shirt,$700,women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-cropped-shirt-22030683,$455,$700,-35%,women_all_product_2.html
None,Paisley Pajama Pants,$925,women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-pajama-pants-22030648,$602,$925,-35%,women_all_product_2.html
None,Paisley Slip Dress,$925,women_all_product_2,,https://www.palmangels.com/en-us/shopping/paisley-slip-dress-22030664,$602,$925,-35%,women_all_product_2.html
None,Banana Slip Dress,$860,women_all_product_2,,https://www.palmangels.com/en-us/shopping/banana-slip-dress-22030665,$560,$860,-35%,women_all_product_2.html
None,Chambray Track Bomber Jacket,"$1,325",women_all_product_2,,https://www.palmangels.com/en-us/shopping/chambray-track-bomber-jacket-22028733,$860,"$1,325",-35%,women_all_product_2.html
None,Chambray Track Pants,$790,women_all_product_2,,https://www.palmangels.com/en-us/shopping/chambray-track-pants-22028725,$514,$790,-35%,women_all_product_2.html
None,Monogram Linen Cropped Shirt,$660,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-linen-cropped-shirt-22028736,$429,$660,-35%,women_all_product_2.html
None,Monogram Linen Boxer Shorts,$660,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-linen-boxer-shorts-22028729,$429,$660,-35%,women_all_product_2.html
None,Palm Bridge Bag,$790,women_all_product_2,,https://www.palmangels.com/en-us/shopping/palm-bridge-bag-21776210,$514,$790,-35%,women_all_product_2.html
None,Sandals Depa Palm Angels X Suicoke,$283,women_all_product_2,,https://www.palmangels.com/en-us/shopping/sandals-depa-palm-angels-x-suicoke-22532575,$184,$283,-35%,women_all_product_2.html
None,Monogram Colorblock Cropped Track Vest,$525,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-cropped-track-vest-22030645,$341,$525,-35%,women_all_product_2.html
None,Monogram Colorblock Track Shorts,$510,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-colorblock-track-shorts-22030661,$332,$510,-35%,women_all_product_2.html
None,Monogram Track Jacket,$685,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-track-jacket-22030642,$445,$685,-35%,women_all_product_2.html
None,Monogram Track Pants,$575,women_all_product_2,,https://www.palmangels.com/en-us/shopping/monogram-track-pants-22030657,$374,$575,-35%,women_all_product_2.html
None,Cropped Linen Blazer,"$1,760",women_all_product_2,,https://www.palmangels.com/en-us/shopping/cropped-linen-blazer-22030667,"$1,145","$1,760",-35%,women_all_product_2.html
None,Linen Carrot Pants Metal Angles,"$1,255",women_all_product_2,,https://www.palmangels.com/en-us/shopping/linen-carrot-pants-metal-angles-22030649,$816,"$1,255",-35%,women_all_product_2.html
None,Overdye Logo Denim Jacket,"$1,325",women_all_product_2,,https://www.palmangels.com/en-us/shopping/overdye-logo-denim-jacket-22030841,$860,"$1,325",-35%,women_all_product_2.html
None,Overdye Logo Wide Leg Jeans,$790,women_all_product_2,,https://www.palmangels.com/en-us/shopping/overdye-logo-wide-leg-jeans-22030723,$514,$790,-35%,women_all_product_2.html
None,Bucket Bag,$790,women_all_product_3,,https://www.palmangels.com/en-us/shopping/bucket-bag-21777492,$514,$790,-35%,women_all_product_3.html
None,Denim Jacket,"$1,190",women_all_product_3,,https://www.palmangels.com/en-us/shopping/denim-jacket-21778527,$774,"$1,190",-35%,women_all_product_3.html
