"category","product_id","price","currency","imageUrls","name","material","colors","url"
"L1_WOM","FAN6353_A0E3","4275.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN6353/3A6EC2A1-165D-437B-AD7D-01BBBAD86D73/FAN6353_A0E3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/B8FB0C78-001E-4269-B2C1-3CBDC20BA620/FAN6353_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/2BE8AF95-CE8B-4067-8847-F76BB7770029/FAN6353_A0E3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/33148506-FAE3-4B6D-9BB8-A1E1CB34D471/FAN6353_A0E3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/807B5A11-48BE-4784-8F5A-9127551042E1/FAN6353_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/33A0FD25-3B98-4D97-9050-4D823A56D6AA/FAN6353_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/4D1289D9-E6A1-412B-A708-158C99528AB4/FAN6353_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6353/B317FADE-15DE-4298-BBF8-5E62355ECC20/FAN6353_A0E3_SMALL.jpg']","Gok Sweater","The Gift of Kings®","['A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAN/FAN6353/B10EADC7-E1F8-4C23-9FAC-8A5E3E4C2E9A/FAN6353_A0E3_BISCOTTO.jpg']","https:/p/woman/blazers/gok-sweater-FAN6353?colorCode=A0E3"
"L1_WOM","FAL5529_A0E3","4275.0","USD","['https://media.loropiana.com/HYBRIS/FAL/FAL5529/540B24C1-2E2B-49D3-B428-CA5C65DECD21/FAL5529_A0E3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/2888C89C-AA72-4EA4-9042-BA80235187E0/FAL5529_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/3D0D6865-34C3-42CF-A0D5-FC1928A1973B/FAL5529_A0E3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/5DF5C326-8E74-4857-A3E5-CB52ED0753BD/FAL5529_A0E3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/1BF53002-9AAE-47B3-A5EC-A7863748EA30/FAL5529_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/877E0A11-85DA-46C9-B140-994F05223A82/FAL5529_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/929CA943-2B16-40CC-A283-6B1E918D96E5/FAL5529_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL5529/B7ACF090-C143-481A-A060-CA77E03BC60A/FAL5529_A0E3_SMALL.jpg']","The Gift of Kings® Pants","The Gift of Kings®","['30AX|ALMOND BLOSSOM|https://media.loropiana.com/HYBRIS/FAL/FAL5529/5C518061-C97C-4482-A6C2-ABA01C58D613/FAL5529_30AX_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAL/FAL5529/78B08FDB-8A20-427F-A875-113BDAC0F107/FAL5529_8000_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAL/FAL5529/211DD482-F764-4665-B7BA-232AC68C4632/FAL5529_A0E3_BISCOTTO.jpg', 'E028|Acorn Melange|https://media.loropiana.com/HYBRIS/FAL/FAL5529/D0FD2147-EBF1-452C-9C58-A181B9E462B6/FAL5529_E028_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAL/FAL5529/6A4B1D5E-84E0-4676-A205-06B56906241C/FAL5529_W11L_BISCOTTO.jpg']","https:/p/woman/trousers-and-shorts/the-gift-of-kings-pants-FAL5529?colorCode=A0E3"
"L1_WOM","FAN6579_D0KA","1650.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN6579/DFDD3F0A-5495-4058-B238-94D23C9361F3/FAN6579_D0KA_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/A2A43556-C130-489E-8032-99016CA019AB/FAN6579_D0KA_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/1259E382-ACAB-47D4-8AC9-B77516D37D25/FAN6579_D0KA_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/CA219BEB-4E59-4168-9BA1-36F06FE55BF2/FAN6579_D0KA_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/6B2726EB-1992-4B95-AC4A-44989F38A597/FAN6579_D0KA_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/5E32D53A-46DF-47FB-ABB4-EE24F63993D3/FAN6579_D0KA_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/533BD70A-8536-4043-B143-A23536B8C1E7/FAN6579_D0KA_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6579/AB645078-72CF-494A-9683-807FAB97A44B/FAN6579_D0KA_SMALL.jpg']","Natalie Shirt","Linen, Silk, Virgin Wool","['D0KA|Suiseki Sand|https://media.loropiana.com/HYBRIS/FAN/FAN6579/5EB68D39-CA5E-4510-9A67-B000EE854B95/FAN6579_D0KA_BISCOTTO.jpg']","https:/p/woman/shirts-and-tops/natalie-shirt-FAN6579?colorCode=D0KA"
"L1_WOM","FAO0176_D0KA","2500.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0176/9CEA0D03-2065-49DC-9785-6412785B6950/FAO0176_D0KA_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/E9DCD7C8-2678-485D-A14B-382F2F4D3FD8/FAO0176_D0KA_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/E23FA4E8-6EE2-4F26-9DAD-2422459D8170/FAO0176_D0KA_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/68BB0AA7-8523-4345-A465-04C49E7354C2/FAO0176_D0KA_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/B73D092D-6CFF-41C1-9D9A-D20717124986/FAO0176_D0KA_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/A3BA4B45-DE40-45DE-9C89-7DD7220AB999/FAO0176_D0KA_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/7D180F98-9827-45C3-9699-B14DC66BBD94/FAO0176_D0KA_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0176/788F6B6D-DA85-4C53-A481-3AD7B4863396/FAO0176_D0KA_SMALL.jpg']","Fumiko Skirt","Silk, Linen, Virgin Wool","['D0KA|Suiseki Sand|https://media.loropiana.com/HYBRIS/FAO/FAO0176/5EB68D39-CA5E-4510-9A67-B000EE854B95/FAO0176_D0KA_BISCOTTO.jpg']","https:/p/woman/skirts/fumiko-skirt-FAO0176?colorCode=D0KA"
"L1_WOM","FAO0597_A08N","3250.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0597/B88BF3B3-BC8F-4E72-B364-C35C588817AD/FAO0597_A08N_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/C1DCD7E6-63F1-4B2D-A618-0E6B07F11E70/FAO0597_A08N_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/F965F1AC-0B8D-4CAD-8FC1-7EF04F8CBC84/FAO0597_A08N_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/A87BB663-C3B2-4287-9D6A-BD1123E5CE16/FAO0597_A08N_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/9A87E1DB-AAF2-4273-91EE-330B26700CF1/FAO0597_A08N_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/7B1D2C85-980E-4988-9A4C-991D58B79388/FAO0597_A08N_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/9504B4C6-BABD-49E6-9F42-AB0BF1098BA1/FAO0597_A08N_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0597/E8CEBED3-413E-4D69-B0C0-38B2F86AA39B/FAO0597_A08N_SMALL.jpg']","Yasu Jacket","Microfiber","['A08N|OUTERBANKS|https://media.loropiana.com/HYBRIS/FAO/FAO0597/C6C3C57D-AC7E-4756-A833-8849666D8D8B/FAO0597_A08N_BISCOTTO.jpg']","https:/p/woman/outerwear-jackets/yasu-jacket-FAO0597?colorCode=A08N"
"L1_WOM","FAM8302_A0E3","3000.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8302/9199E97A-E9EA-495A-ACA9-BFE7FB3E3D3E/FAM8302_A0E3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/D1D7254B-34DA-412C-A282-954A535ABD20/FAM8302_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/83EBFC03-EDB0-4C47-A9FC-12DD64305DF2/FAM8302_A0E3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/B33FCBCF-F515-42EB-BD72-846C59CED75C/FAM8302_A0E3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/F11996D3-A87A-448E-B250-9C5FB89864F6/FAM8302_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/2FE156A0-62B6-4257-8CCA-8D61DE7DB8C1/FAM8302_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/5FAAFAD2-A58D-4BFC-9DEC-60F3E3E2EF41/FAM8302_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/56121B17-1AA6-40EE-B6BB-7ABF6DB2ECE1/FAM8302_A0E3_SMALL.jpg']","The Gift of Kings® Crew Neck","The Gift of Kings®","['30AX|ALMOND BLOSSOM|https://media.loropiana.com/HYBRIS/FAM/FAM8302/60C62385-AA42-4881-8B02-02D8E3BCB6E8/FAM8302_30AX_BISCOTTO.jpg', '50P3|GREEN LILY|https://media.loropiana.com/HYBRIS/FAM/FAM8302/40EAD5D0-4FCA-4123-A00F-FC3F20882C18/FAM8302_50P3_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8302/39732D59-47DE-4BFC-8299-BAC17D8F704C/FAM8302_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8302/FCFE3706-F291-45F7-8BD6-7F3EF9F89250/FAM8302_8000_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8302/8C4FD930-54C1-461D-8169-A0C1397726FF/FAM8302_A07C_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8302/211DD482-F764-4665-B7BA-232AC68C4632/FAM8302_A0E3_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAM/FAM8302/6A4B1D5E-84E0-4676-A205-06B56906241C/FAM8302_W11L_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-crew-neck-FAM8302?colorCode=A0E3"
"L1_WOM","FAO0133_20CP","10975.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0133/9B1757E3-A419-45A9-8BD6-C820D54614F6/FAO0133_20CP_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/E814FB6F-3734-4034-B567-3A2A745E177A/FAO0133_20CP_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/09F31A47-2713-4357-B716-88DE0A0BD9F0/FAO0133_20CP_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/73EB623D-24B7-40A8-A49E-D415219BF1D1/FAO0133_20CP_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/F3F30C98-BA0E-4C46-922B-29E21F6704A9/FAO0133_20CP_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/EFA79040-7E63-4A6C-8DAD-BCA79A56FEF2/FAO0133_20CP_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/E27FBB0D-C67F-4734-A147-A12ABB83A452/FAO0133_20CP_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0133/4FF7F8CA-1603-43BC-B0E5-A9066A3322D5/FAO0133_20CP_SMALL.jpg']","Brivel Coat","The Gift of Kings®","['20CP|Daikon|https://media.loropiana.com/HYBRIS/FAO/FAO0133/3A1E8B34-AE6A-4C76-BAFB-1B388A57299B/FAO0133_20CP_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAO/FAO0133/32F2EAB3-EDB7-4111-A52D-7FF1A79E30DA/FAO0133_8000_BISCOTTO.jpg']","https:/p/woman/coats-and-capes/brivel-coat-FAO0133?colorCode=20CP"
"L1_WOM","FAN6658_D0L2","6450.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN6658/21A089A9-8F69-4CE2-B18C-88BA27ADE3DF/FAN6658_D0L2_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/FB7C154D-FEF9-4E53-858E-6CED6F710024/FAN6658_D0L2_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/A91983C2-9B04-4DBB-AB72-C9AFD855C29A/FAN6658_D0L2_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/A6432F06-DD40-4E55-8D96-6A219BAAEDEA/FAN6658_D0L2_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/266D30C9-1AD4-4C25-A98A-5BFF9AEBB95B/FAN6658_D0L2_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/BC139855-CBC3-421E-8F87-58267E6C0EEE/FAN6658_D0L2_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/608D0CEC-02DB-436F-854D-4D65994C4227/FAN6658_D0L2_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6658/5496848B-3690-421F-B002-A5545CD93E7B/FAN6658_D0L2_SMALL.jpg']","Dewey Coat","Microfiber, Cotton, Silk","['D0L2|Maitake|https://media.loropiana.com/HYBRIS/FAN/FAN6658/9D3DAF57-3236-4D7B-9625-7A4C7F426CEA/FAN6658_D0L2_BISCOTTO.jpg']","https:/p/woman/coats-and-capes/dewey-coat-FAN6658?colorCode=D0L2"
"L1_WOM","FAN1238_6417","1050.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN1238/5E57AD7F-9718-41B2-BFD9-72B934931632/FAN1238_6417_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN1238/EFEFD554-45C4-4AF4-80FB-9AC7D40D0FE4/FAN1238_6417_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN1238/9C768475-D17C-4611-A07D-C2FD650EAB34/FAN1238_6417_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN1238/16181928-AFFA-4515-BE01-FEDBC34A2F49/FAN1238_6417_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN1238/35BE3487-052D-43C2-93C6-C315EC5EAA0D/FAN1238_6417_MEDIUM.jpg']","Graysen Pants","Linen","['1005|Optical White|https://media.loropiana.com/HYBRIS/FAN/FAN1238/64FF0C90-4A94-4905-92BB-017C0D068445/FAN1238_1005_BISCOTTO.jpg', '30BM|Pink Petal|https://media.loropiana.com/HYBRIS/FAN/FAN1238/86A3D476-8381-470F-891A-FCD591F1A7D0/FAN1238_30BM_BISCOTTO.jpg', '5J42|Landscape Green|https://media.loropiana.com/HYBRIS/FAN/FAN1238/B50A6F81-1382-49E0-8B37-3515EC1C6F72/FAN1238_5J42_BISCOTTO.jpg', '6417|Spring Sky|https://media.loropiana.com/HYBRIS/FAN/FAN1238/5F717F8F-AB69-41F6-B036-5528E4390549/FAN1238_6417_BISCOTTO.jpg', 'WF29|Stillwater Blue|https://media.loropiana.com/HYBRIS/FAN/FAN1238/4B476DF7-354F-45A7-84CF-1A4864A8A62F/FAN1238_WF29_BISCOTTO.jpg']","https:/p/woman/trousers-and-shorts/graysen-pants-FAN1238?colorCode=6417"
"L1_WOM","FAM9850_A0E3","5500.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM9850/A4CB8244-3552-45EC-9A65-E7299EBFE2A0/FAM9850_A0E3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/925B5CCD-FA03-4C7A-BB7E-3C4AAFD8A383/FAM9850_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/DC26C57A-8DF6-402C-85B6-07593E1B17ED/FAM9850_A0E3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/CDF47246-D59E-4426-B7CC-5C2A80D87DF4/FAM9850_A0E3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/9440CE24-B127-4C68-87D1-E8D28A63066D/FAM9850_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/43AEF10F-F87C-4389-B961-68CA36A3F69B/FAM9850_A0E3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/422B2E6F-1DE8-451A-913E-857F693EBC9D/FAM9850_A0E3_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9850/DC19F1F0-6CE7-4649-B6C2-A6D1EBCDA809/FAM9850_A0E3_SMALL.jpg']","The Gift of Kings® Holm Pants","The Gift of Kings®","['20CP|Daikon|https://media.loropiana.com/HYBRIS/FAM/FAM9850/3A1E8B34-AE6A-4C76-BAFB-1B388A57299B/FAM9850_20CP_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM9850/D0FD07E9-CE6F-48EA-83F4-26ABEDBCF669/FAM9850_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM9850/32F2EAB3-EDB7-4111-A52D-7FF1A79E30DA/FAM9850_8000_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM9850/363EA5F8-70C4-4F6E-ACCE-1EB084BBC312/FAM9850_A0E3_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAM/FAM9850/4A0EBCE6-EDE7-41BB-8676-CCD16E9E14AF/FAM9850_W000_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-holm-pants-FAM9850?colorCode=A0E3"
"L1_WOM","FAN7479_W13K","2375.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN7479/849C1805-F03E-40A7-8D25-3DDB69655736/FAN7479_W13K_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/8E68EEAA-47D2-4415-8D5E-02ECA58DB867/FAN7479_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/105DF104-68D5-4DDA-9FFC-25747C66A64D/FAN7479_W13K_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/0840BDCB-919E-436C-8837-088C920FD460/FAN7479_W13K_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/3821BA5E-E94B-4866-9F5B-DA4F722AA372/FAN7479_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/B2084744-97B4-4192-AB4A-CCADFF7172C8/FAN7479_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/0F796336-9040-4C82-8611-DD25586CFA2D/FAN7479_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7479/AE8D446C-335B-4ED8-8E32-94635351CB53/FAN7479_W13K_SMALL.jpg']","Demore Jacket","Cotton","['W13K|Surge Blue|https://media.loropiana.com/HYBRIS/FAN/FAN7479/C608C424-9C45-4B5F-B638-FF7FA3E205D7/FAN7479_W13K_BISCOTTO.jpg']","https:/p/woman/outerwear-jackets/demore-jacket-FAN7479?colorCode=W13K"
"L1_WOM","FAO0235_W13K","1300.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0235/47468C43-BE11-4B7C-8715-BD0E96518CDF/FAO0235_W13K_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/93609AD3-FFFA-4ADC-A239-B99ADB675BDE/FAO0235_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/DB50A27B-F45D-4806-92D0-2A638FA448E8/FAO0235_W13K_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/70730B10-CC57-4FD0-A6E8-F78968BB193A/FAO0235_W13K_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/E3962399-4F48-4F62-89B4-2AAFEF350DE5/FAO0235_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/559E99EF-A4C3-4BD5-84EC-E8D2A1E2F68F/FAO0235_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/F7938AAB-0749-4DBD-B2DB-226334315C58/FAO0235_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0235/F3FDB8AA-6D25-475F-8A9F-B805099A9769/FAO0235_W13K_SMALL.jpg']","Nedar Pants","Calfskin, Cotton","['W13K|Surge Blue|https://media.loropiana.com/HYBRIS/FAO/FAO0235/C608C424-9C45-4B5F-B638-FF7FA3E205D7/FAO0235_W13K_BISCOTTO.jpg']","https:/p/woman/denim/nedar-pants-FAO0235?colorCode=W13K"
"L1_WOM","FAM8913_W0SU","875.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8913/3AE4E9A3-C6C7-4D27-88F5-FEEFA05937B8/FAM8913_W0SU_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/54EE12E5-A24D-4505-9CA8-91AFB615A872/FAM8913_W0SU_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/8BBA411B-8B6B-41FE-8BBE-FBE78955F8C2/FAM8913_W0SU_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/8EBF3BD8-A2B8-4AC4-864B-A512CAB8E737/FAM8913_W0SU_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/01E56E60-724D-4064-8250-D01EA391910E/FAM8913_W0SU_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/F5C1AC44-13E2-4869-B21B-11B0D18D66D0/FAM8913_W0SU_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/7C02D0A3-2AB0-4FB2-B72C-D9B4EF8C1F7E/FAM8913_W0SU_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/1ABA7C8F-640E-45F2-9E80-1288591C6212/FAM8913_W0SU_SMALL.jpg']","Yelena Shirt","Cotton","['A08U|RICE MILK|https://media.loropiana.com/HYBRIS/FAM/FAM8913/F28BDC6D-1F0E-4CCE-9107-454BC1FC1C79/FAM8913_A08U_BISCOTTO.jpg', 'W0SU|CHAMBRAY AZURE|https://media.loropiana.com/HYBRIS/FAM/FAM8913/5EC15A7B-42F2-4FFF-AE21-5072B4B9693E/FAM8913_W0SU_BISCOTTO.jpg']","https:/p/woman/shirts-and-tops/yelena-shirt-FAM8913?colorCode=W0SU"
"L1_WOM","FAN8642_W13K","1100.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN8642/BCB39943-3E2A-4963-B7D3-25E846C5E5F8/FAN8642_W13K_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/11931BFB-2576-4C79-B625-3E94AE596EA7/FAN8642_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/069473AE-1C69-47BC-9B86-F08A95016182/FAN8642_W13K_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/F1EF79D2-0949-4435-9584-D3E44C044CDC/FAN8642_W13K_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/BEFF6862-F002-4040-BF4D-93978921D815/FAN8642_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/CEAFAE12-6F84-440A-B1C1-FC9A2FFEC545/FAN8642_W13K_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/72AAF62F-49DE-44FA-816D-FA640AA7F3BB/FAN8642_W13K_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8642/2BD6B07E-8614-4E28-9946-5A53159331C4/FAN8642_W13K_SMALL.jpg']","Eileen Skirt","Cotton","['W13K|Surge Blue|https://media.loropiana.com/HYBRIS/FAN/FAN8642/C608C424-9C45-4B5F-B638-FF7FA3E205D7/FAN8642_W13K_BISCOTTO.jpg']","https:/p/woman/skirts/eileen-skirt-FAN8642?colorCode=W13K"
"L1_WOM","FAN7455_8000","3275.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN7455/D01DAD76-5FA2-4645-9F5D-FBA95AC1D5C2/FAN7455_8000_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/060DEABE-A007-4C97-9018-678F3C17E3BD/FAN7455_8000_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/08F12835-1433-4EB6-811B-C1FD63A46C44/FAN7455_8000_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/05A0774F-E975-45D2-B266-CC7966ADD965/FAN7455_8000_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/2477B08C-2A6D-4B29-A337-E06CACF65A37/FAN7455_8000_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/9DBBC676-9E3D-4390-B69A-A9017A2DCCE5/FAN7455_8000_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/0AB887F3-7A67-48CF-B66B-C7BCF5EB870B/FAN7455_8000_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN7455/58C99314-8DA8-4D5B-B5E9-562D549C5F28/FAN7455_8000_SMALL.jpg']","Karel Dress","Silk","['8000|Black|https://media.loropiana.com/HYBRIS/FAN/FAN7455/F653337E-3077-4A10-BD60-9D68612CE340/FAN7455_8000_BISCOTTO.jpg']","https:/p/woman/dresses/karel-dress-FAN7455?colorCode=8000"
