data_id,name_prod,product_originalprice_tf,product_discount_tf,product_currentprice_tf,product_instock,product_breadcrumb_label,url,imgs,filename
S71NL0082S22427477,"Payguy Cool Tank Top, navy",375.00,150.00,225.00,1,"['Home', 'SALE', 'Men', 'T-Shirts & Polo', 'Payguy Cool Tank Top']",https://www.dsquared2.com/us/payguy-cool-tank-top/S71NL0082S22427477.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6ce55283/images/S71NL0082S22427477M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6ce55283/images/S71NL0082S22427477M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw04d361c1/images/S71NL0082S22427477B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw41aebb53/images/S71NL0082S22427477S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw92a30338/images/S71NL0082S22427477C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1bbfe9e5/images/S71NL0082S22427477LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71DM0696S36275100,"The Rolling Stones Fringe Shirt, white",895.00,358.00,537.00,1,"['Home', 'SALE', 'Men', 'Shirts', 'The Rolling Stones Fringe Shirt']",https://www.dsquared2.com/us/the-rolling-stones-fringe-shirt/S71DM0696S36275100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0d2ab76b/images/S71DM0696S36275100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0d2ab76b/images/S71DM0696S36275100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9cdd8215/images/S71DM0696S36275100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw177d64d9/images/S71DM0696S36275100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5e53fd65/images/S71DM0696S36275100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd6e8b2d8/images/S71DM0696S36275100S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9b9ac3c8/images/S71DM0696S36275100C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8fd8ba92/images/S71DM0696S36275100LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71LB1404S30342470,"Hollywood Wash Stretch Denim, navy",2970.00,891.00,2079.00,1,"['Home', 'SALE', 'Men', 'Jeans', 'Hollywood Wash Stretch Denim']",https://www.dsquared2.com/us/hollywood-wash-stretch-denim/S71LB1404S30342470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6c786e00/images/S71LB1404S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6c786e00/images/S71LB1404S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw683c2f1e/images/S71LB1404S30342470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe9d67a5d/images/S71LB1404S30342470G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8c1db53c/images/S71LB1404S30342470G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc4403bae/images/S71LB1404S30342470S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc01edc3f/images/S71LB1404S30342470LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
D9L615360ISA01100,"The Rolling Stones Brief, white",350.00,105.00,245.00,1,"['Home', 'SALE', 'Men', 'Beachwear & Underwear', 'The Rolling Stones Brief']",https://www.dsquared2.com/us/the-rolling-stones-brief/D9L615360ISA01100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa7c291cf/images/D9L615360ISA01100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa7c291cf/images/D9L615360ISA01100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1f2919a2/images/D9L615360ISA01100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwaeb7a660/images/D9L615360ISA01100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdbb7f4e6/images/D9L615360ISA01100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc275320a/images/D9L615360ISA01100S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71FB0472S30342470,"Starry Night Denim Classic Vest, navy",1495.00,598.00,897.00,1,"['Home', 'SALE', 'Men', 'Coats & Outerwear', 'Starry Night Denim Classic Vest']",https://www.dsquared2.com/us/starry-night-denim-classic-vest/S71FB0472S30342470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd83a7ac8/images/S71FB0472S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd83a7ac8/images/S71FB0472S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf76f92ae/images/S71FB0472S30342470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb083f012/images/S71FB0472S30342470G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1dc071a2/images/S71FB0472S30342470G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3ee45c78/images/S71FB0472S30342470S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw66dfebe1/images/S71FB0472S30342470C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7189c618/images/S71FB0472S30342470LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71BN0935S78500524,"Palm Beach Double Breasted Jacket, blue",2295.00,0.00,2295.00,1,"['Home', 'Men', 'Ready To Wear', 'Suits & Blazer', 'Palm Beach Double Breasted Jacket']",https://www.dsquared2.com/us/palm-beach-double-breasted-jacket/S71BN0935S78500524.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwebcdc927/images/S71BN0935S78500524M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwebcdc927/images/S71BN0935S78500524M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3b91718a/images/S71BN0935S78500524B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw2e1edd7b/images/S71BN0935S78500524S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb53ad27b/images/S71BN0935S78500524C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw55c343e1/images/S71BN0935S78500524LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71GD1390S22427307,"VIP Cool Fit Tee, red",375.00,0.00,375.00,1,"['Home', 'Men', 'Ready To Wear', 'T-Shirts & Polo', 'VIP Cool Fit Tee']",https://www.dsquared2.com/us/vip-cool-fit-tee/S71GD1390S22427307.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw295e708d/images/S71GD1390S22427307M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw295e708d/images/S71GD1390S22427307M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw725ad87f/images/S71GD1390S22427307B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6ad5f8f0/images/S71GD1390S22427307G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw53962118/images/S71GD1390S22427307G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4a0ec30b/images/S71GD1390S22427307S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw83ed9314/images/S71GD1390S22427307LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71LB1425S30664470,"Clean Wash Stretch Denim, navy",675.00,0.00,675.00,1,"['Home', 'Men', 'Ready To Wear', 'Jeans', 'Clean Wash Stretch Denim']",https://www.dsquared2.com/us/clean-wash-stretch-denim/S71LB1425S30664470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf9739e40/images/S71LB1425S30664470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf9739e40/images/S71LB1425S30664470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf55ec148/images/S71LB1425S30664470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1fa3a7b7/images/S71LB1425S30664470G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw21730a8d/images/S71LB1425S30664470G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc937c262/images/S71LB1425S30664470S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw231f6326/images/S71LB1425S30664470C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw29d9e902/images/S71LB1425S30664470LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71GU0651S25539477,"VIP Cool Raglan Fit Hoodie Sweatshirt, navy",735.00,0.00,735.00,1,"['Home', 'Men', 'Ready To Wear', 'Sweatshirts', 'VIP Cool Raglan Fit Hoodie Sweatshirt']",https://www.dsquared2.com/us/vip-cool-raglan-fit-hoodie-sweatshirt/S71GU0651S25539477.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw20020fa9/images/S71GU0651S25539477M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw20020fa9/images/S71GU0651S25539477M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5453b29b/images/S71GU0651S25539477B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1a2e1147/images/S71GU0651S25539477G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb17fd7f2/images/S71GU0651S25539477G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw11f8ec85/images/S71GU0651S25539477S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw515a109e/images/S71GU0651S25539477C.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71FB0474S30664470,"Rocco Denim Vest, blue",1370.00,0.00,1370.00,1,"['Home', 'Men', 'Ready To Wear', 'Coats & Outerwear', 'Rocco Denim Vest']",https://www.dsquared2.com/us/rocco-denim-vest/S71FB0474S30664470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa3e8e84d/images/S71FB0474S30664470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa3e8e84d/images/S71FB0474S30664470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw25627c73/images/S71FB0474S30664470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe18ebe00/images/S71FB0474S30664470S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71GD1405S23009100,"Porn Cool Fit T-Shirt, white",435.00,0.00,435.00,1,"['Home', 'Men', 'Ready To Wear', 'T-Shirts & Polo', 'Porn Cool Fit T-Shirt']",https://www.dsquared2.com/us/porn-cool-fit-t-shirt/S71GD1405S23009100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw09479cf3/images/S71GD1405S23009100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw09479cf3/images/S71GD1405S23009100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdd00f53a/images/S71GD1405S23009100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5f7168c8/images/S71GD1405S23009100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf55f5f2b/images/S71GD1405S23009100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb6d042c1/images/S71GD1405S23009100S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71GD1407S23009100,"Rocco Cool Fit T-Shirt, white",435.00,0.00,435.00,1,"['Home', 'Men', 'Ready To Wear', 'T-Shirts & Polo', 'Rocco Cool Fit T-Shirt']",https://www.dsquared2.com/us/rocco-cool-fit-t-shirt/S71GD1407S23009100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd1858b42/images/S71GD1407S23009100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd1858b42/images/S71GD1407S23009100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3a18292f/images/S71GD1407S23009100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw2f45441f/images/S71GD1407S23009100S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
S71GU0665S25551900,"Rocco Cool Fit Hoodie Sweatshirt, black",735.00,0.00,735.00,1,"['Home', 'Men', 'Ready To Wear', 'Sweatshirts', 'Rocco Cool Fit Hoodie Sweatshirt']",https://www.dsquared2.com/us/rocco-cool-fit-hoodie-sweatshirt/S71GU0665S25551900.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw56858329/images/S71GU0665S25551900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw56858329/images/S71GU0665S25551900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6aa7e9a3/images/S71GU0665S25551900B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw88806a23/images/S71GU0665S25551900G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe8edd91c/images/S71GU0665S25551900G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw47e8b55e/images/S71GU0665S25551900S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
D9L615330ISA01116,"Rocco Brief, white",85.00,0.00,85.00,1,"['Home', 'Men', 'Ready To Wear', 'Underwear', 'Rocco Brief']",https://www.dsquared2.com/us/rocco-brief/D9L615330ISA01116.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwed2e4370/images/D9L615330ISA01116M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwed2e4370/images/D9L615330ISA01116M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe313cf54/images/D9L615330ISA01116B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6629f72c/images/D9L615330ISA01116G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9ff3810e/images/D9L615330ISA01116G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4c718feb/images/D9L615330ISA01116S.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
D9L6F5340ISA01447,"Rocco Brief, light blue",110.00,0.00,110.00,1,"['Home', 'Men', 'Ready To Wear', 'Underwear', 'Rocco Brief']",https://www.dsquared2.com/us/rocco-brief/D9L6F5340ISA01447.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw70f54d70/images/D9L6F5340ISA01447M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw70f54d70/images/D9L6F5340ISA01447M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcf0a14a2/images/D9L6F5340ISA01447B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwebb320df/images/D9L6F5340ISA01447G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw648827fc/images/D9L6F5340ISA01447G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcbf4593f/images/D9L6F5340ISA01447S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw989dedf8/images/D9L6F5340ISA01447LB.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
D9M3S5300ISA01100,"Rocco T-Shirt, white",135.00,0.00,135.00,1,"['Home', 'Men', 'Ready To Wear', 'Underwear', 'Rocco T-Shirt']",https://www.dsquared2.com/us/rocco-t-shirt/D9M3S5300ISA01100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf523bd9a/images/D9M3S5300ISA01100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf523bd9a/images/D9M3S5300ISA01100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd7ffba38/images/D9M3S5300ISA01100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw61227f6f/images/D9M3S5300ISA01100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw474bf04f/images/D9M3S5300ISA01100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw2cc5ea06/images/D9M3S5300ISA01100S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd80ab799/images/D9M3S5300ISA01100C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw298deb4c/images/D9M3S5300ISA01100L.jpg?sw=476&sh=714&sm=fit&q=65",all_mens.html
