filename,data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url
585852VCPX19644,585852VCPX19644,mini pouch,F_W_2019/F_W_2020/F_W_2021/STAG__X_STILL_VALID/S_S_2020/S_S_2021/S_S_2022,585852VCPX19644,,not customizable,image,bottega veneta,plaster,9644,,None,16300,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,585852VCPX19644,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-pouch-plaster-585852VCPX19644.html,women_bags.html
585852VCPX18803,585852VCPX18803,mini pouch,F_W_2019/F_W_2020/F_W_2021/STAG__X_STILL_VALID/S_S_2020/S_S_2021/S_S_2022,585852VCPX18803,,not customizable,image,bottega veneta,black,8803,,None,16300,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,585852VCPX18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-pouch-black-585852VCPX18803.html,women_bags.html
576227VCPX09646,576227VCPX09646,pouch,20193/F_W_2019/F_W_2020/F_W_2021/STAG__X_STILL_VALID/S_S_2020/S_S_2021/S_S_2022,576227VCPX09646,,not customizable,image,bottega veneta,plaster,9646,,None,30500,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,576227VCPX09646,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/pouch-plaster-576227VCPX09646.html,women_bags.html
576227VCPX01229,576227VCPX01229,pouch,20193/F_W_2019/F_W_2020/F_W_2021/STAG__X_STILL_VALID/S_S_2020/S_S_2021/S_S_2022,576227VCPX01229,,not customizable,image,bottega veneta,black,1229,,None,30500,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,576227VCPX01229,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/pouch-black-576227VCPX01229.html,women_bags.html
701023V1W513722,701023V1W513722,small turn pouch,F_W_2022/S_S_2022/S_S_2023/S_S_2024,701023V1W513722,,not customizable,image,bottega veneta,parakeet,3722,,None,2100,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,instock,701023V1W513722,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-turn-pouch-parakeet-701023V1W513722.html,women_bags.html
701024V1W513035,701024V1W513035,medium turn pouch,S_S_2022/S_S_2023,701024V1W513035,,not customizable,image,bottega veneta,raintree,3035,,None,2650,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,instock,701024V1W513035,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/medium-turn-pouch-raintree-701024V1W513035.html,women_bags.html
709465V01D19143,709465V01D19143,mini handle,F_W_2022/S_S_2023,709465V01D19143,,not customizable,image,bottega veneta,chalk,9143,,None,4000,None,women-top-handle-bags,women_bags,women,women-top-handle-bags,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,instock,709465V01D19143,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-handle-chalk-709465V01D19143.html,women_bags.html
709465V01D18425,709465V01D18425,mini handle,F_W_2022/F_W_2023/S_S_2023/S_S_2024,709465V01D18425,,not customizable,image,bottega veneta,black,8425,,None,4000,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,instock,709465V01D18425,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-handle-black-709465V01D18425.html,women_bags.html
743638V2P028519,743638V2P028519,small arco basket,F_W_2023/S_S_2023,743638V2P028519,,not customizable,image,bottega veneta,natural/black,8519,,None,2700,None,summer-solstice-women,women_bags,new-arrivals,summer-solstice-women,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,743638V2P028519,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-arco-basket-natural-black-743638V2P028519.html,women_bags.html
743638V2P029278,743638V2P029278,small arco basket,S_S_2023,743638V2P029278,,not customizable,image,bottega veneta,natural / windswept,9278,,None,2700,None,women-tote-bags,women_bags,women,women-tote-bags,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,743638V2P029278,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-arco-basket-natural-windswept-743638V2P029278.html,women_bags.html
731169V2P028519,731169V2P028519,large arco basket tote,F_W_2023/S_S_2023,731169V2P028519,,not customizable,image,bottega veneta,natural/black,8519,,None,3000,None,resort-women,women_bags,new-arrivals,resort-women,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,731169V2P028519,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-arco-basket-tote-natural-black-731169V2P028519.html,women_bags.html
731169V2P028518,731169V2P028518,large arco basket tote,F_W_2023/S_S_2023,731169V2P028518,,not customizable,image,bottega veneta,natural/wood,8518,,None,3000,None,resort-women,women_bags,new-arrivals,resort-women,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,731169V2P028518,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-arco-basket-tote-natural-wood-731169V2P028518.html,women_bags.html
729227V2HL19007,729227V2HL19007,small intrecciato tote bag,S_S_2023/S_S_2025,729227V2HL19007,,not customizable,image,bottega veneta,white,9007,,None,3300,None,women-tote-bags,women_bags,women,women-tote-bags,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,preorder,729227V2HL19007,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-tote-bag-white-729227V2HL19007.html,women_bags.html
729227VCRA12877,729227VCRA12877,small intrecciato tote bag,F_W_2023/S_S_2023,729227VCRA12877,,not customizable,image,bottega veneta,mud,2877,,None,3300,None,men-intrecciato,women_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,729227VCRA12877,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-tote-bag-mud-729227VCRA12877.html,women_bags.html
729229VCRA16374,729229VCRA16374,large intrecciato tote bag,F_W_2023/S_S_2023,729229VCRA16374,,not customizable,image,bottega veneta,bordeaux,6374,,None,5200,None,men-intrecciato,women_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,729229VCRA16374,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-intrecciato-tote-bag-bordeaux-729229VCRA16374.html,women_bags.html
729229V2HL18803,729229V2HL18803,large intrecciato tote bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024/S_S_2025,729229V2HL18803,,not customizable,image,bottega veneta,black,8803,,None,5200,None,men-intrecciato,women_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,729229V2HL18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-intrecciato-tote-bag-black-729229V2HL18803.html,women_bags.html
756281VCRA16208,756281VCRA16208,intrecciato tote bag,F_W_2023,756281VCRA16208,,not customizable,image,bottega veneta,bordeaux,6208,,None,3100,None,men-intrecciato,women_bags,men,men-intrecciato,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,756281VCRA16208,"https://bottega-veneta.dam.kering.com/m/71971bdedad36f02/Thumbnail-756281VCRA16208_C.jpg?v=1, https://bottega-veneta.dam.kering.com/m/1495a2e7102d86b/Thumbnail-756281VCRA16208_A.jpg?v=1, https://bottega-veneta.dam.kering.com/m/23c3f2a426f16731/Thumbnail-756281VCRA16208_B.jpg?v=1, https://bottega-veneta.dam.kering.com/m/71971bdedad36f02/Thumbnail-756281VCRA16208_C.jpg?v=1, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/intrecciato-tote-bag-bordeaux-756281VCRA16208.html,women_bags.html
756281VCRA19644,756281VCRA19644,intrecciato tote bag,F_W_2023,756281VCRA19644,,not customizable,image,bottega veneta,plaster,9644,,None,3100,None,resort-women,women_bags,new-arrivals,resort-women,bv_macro_women_bags,bv_micro_women_tote_bags,bv_super_micro_women_tote_bags,productList,instock,756281VCRA19644,"https://bottega-veneta.dam.kering.com/m/4c05ffcddbd4cc71/Thumbnail-756281VCRA19644_C.jpg?v=1, https://bottega-veneta.dam.kering.com/m/43a5ffac68079cf4/Thumbnail-756281VCRA19644_A.jpg?v=1, https://bottega-veneta.dam.kering.com/m/19a89a148cd69575/Thumbnail-756281VCRA19644_B.jpg?v=1, https://bottega-veneta.dam.kering.com/m/4c05ffcddbd4cc71/Thumbnail-756281VCRA19644_C.jpg?v=1, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/intrecciato-tote-bag-plaster-756281VCRA19644.html,women_bags.html
